time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2019-05-05T06:32:10.525Z,40.561,-127.6117,10,4.3,mb,,254,2.786,0.68,us,us70003gx6,2019-07-25T18:54:20.040Z,"283km W of Ferndale, California",earthquake,4.4,2,0.057,87,reviewed,us,us
2019-05-05T06:29:34.607Z,40.5934,-127.2416,10,3.3,ml,,247,2.386,0.68,us,us70003gx2,2019-07-25T18:54:20.040Z,"252km W of Ferndale, California",earthquake,9.4,2,0.046,62,reviewed,us,us
2019-05-05T04:17:20.079Z,40.5449,-127.8141,10,3.1,ml,,268,2.819,0.65,us,us70003gvp,2019-07-25T18:54:20.040Z,"300km W of Ferndale, California",earthquake,11.1,2,0.06,36,reviewed,us,us
2019-04-27T02:38:37.100Z,40.3303333,-124.6136667,20.68,3.07,ml,48,239,0.2115,0.19,nc,nc73172710,2019-07-13T18:42:42.040Z,"28km W of Petrolia, CA",earthquake,0.75,0.33,0.224,10,reviewed,nc,nc
2019-04-24T20:49:03.960Z,40.4065,-124.6573333,22.14,2.65,md,25,262,0.2537,0.19,nc,nc73171390,2019-04-25T06:20:03.246Z,"33km WNW of Petrolia, CA",earthquake,1.02,0.65,0.156,45,reviewed,nc,nc
2019-04-24T16:47:17.960Z,40.3475,-124.7828333,13.03,2.83,ml,43,234,0.3417,0.15,nc,nc73171290,2019-04-24T22:37:02.408Z,"42km W of Petrolia, CA",earthquake,0.62,1.07,0.172,12,reviewed,nc,nc
2019-04-23T17:53:49.045Z,40.518,-127.0119,10,3.7,mwr,,198,2.207,0.88,us,us70003aud,2019-07-13T18:42:35.040Z,"232km W of Ferndale, California",earthquake,8.1,2,0.068,21,reviewed,us,us
2019-04-22T23:21:01.030Z,40.3765,-125.1891667,4.92,3.08,ml,28,288,0.6531,0.28,nc,nc73170430,2019-06-26T20:55:16.040Z,"77km W of Petrolia, CA",earthquake,1.61,1.91,0.246,12,reviewed,nc,nc
2019-04-20T10:28:21.120Z,41.0583333,-125.2738333,23.7,2.78,md,38,273,0.8704,0.31,nc,nc73169245,2019-04-23T03:29:02.965Z,"95km W of Trinidad, CA",earthquake,3.66,16.34,0.259,30,reviewed,nc,nc
2019-04-19T23:17:33.480Z,40.392,-125.9101667,14.94,3.29,ml,30,304,1.203,0.24,nc,nc73169010,2019-06-26T20:54:58.040Z,"138km W of Petrolia, CA",earthquake,9.8,12.53,0.183,8,reviewed,nc,nc
2019-04-19T02:53:41.010Z,40.2346667,-124.1678333,10.53,2.66,md,31,99,0.01601,0.2,nc,nc73168640,2019-04-20T03:13:03.723Z,"14km SE of Petrolia, CA",earthquake,0.37,0.43,0.179,41,reviewed,nc,nc
2019-04-17T21:57:19.610Z,40.406,-125.2691667,23.41,2.7,md,25,285,0.7145,0.28,nc,nc73168090,2019-04-18T01:36:03.811Z,"84km W of Petrolia, CA",earthquake,4.28,19.55,0.152,27,reviewed,nc,nc
2019-04-15T19:37:00.710Z,40.4048333,-125.2995,20.72,2.8,md,23,301,0.7376,0.29,nc,nc73166965,2019-04-16T03:54:02.514Z,"86km W of Petrolia, CA",earthquake,10.73,16.4,0.124,27,reviewed,nc,nc
2019-04-15T05:58:13.530Z,40.3298333,-125.0721667,-0.24,2.67,md,24,293,0.5594,0.28,nc,nc73166105,2019-04-16T03:23:03.320Z,"67km W of Petrolia, CA",earthquake,1.72,1.77,0.142,33,reviewed,nc,nc
2019-04-15T02:37:29.860Z,40.6336667,-124.8678333,19.97,2.55,md,26,280,0.4339,0.15,nc,nc73165970,2019-04-16T04:39:03.850Z,"51km W of Ferndale, CA",earthquake,1.02,2.31,0.29,25,reviewed,nc,nc
2019-04-12T14:06:27.097Z,40.3879,-127.0159,10,4.8,mww,,182,2.045,1.04,us,us700034z9,2019-06-20T19:03:25.040Z,"234km W of Ferndale, California",earthquake,7.5,1.6,0.117,7,reviewed,us,us
2019-04-10T23:20:06.861Z,40.3669,-126.4821,10,3,ml,,258,1.637,1.05,us,us70003453,2019-06-20T19:03:14.040Z,"189km W of Ferndale, California",earthquake,8.4,2,0.048,56,reviewed,us,us
2019-04-09T23:00:57.590Z,40.3066667,-124.595,18.18,2.7,md,26,262,0.1939,0.13,nc,nc73163280,2019-04-10T04:27:03.778Z,"26km W of Petrolia, CA",earthquake,0.38,0.39,0.178,25,reviewed,nc,nc
2019-04-08T03:47:00.670Z,40.3096667,-124.415,18.28,2.56,md,19,250,0.0593,0.12,nc,nc73162425,2019-04-10T04:12:03.694Z,"11km W of Petrolia, CA",earthquake,0.51,0.32,0.203,22,reviewed,nc,nc
2019-03-30T03:44:51.210Z,40.5617,-127.2253,10,3,ml,,289,2.203,1.04,us,us2000k7hv,2019-06-08T20:51:11.040Z,"250km W of Ferndale, California",earthquake,9.8,2,0.055,44,reviewed,us,us
2019-03-29T04:55:25.890Z,40.4288333,-124.4655,27.8,4.19,mw,27,238,0.1083,0.18,nc,nc73157855,2019-06-23T04:15:07.017Z,"19km NW of Petrolia, CA",earthquake,1.09,0.74,,6,reviewed,nc,nc
2019-03-27T10:36:43.383Z,41.3141,-126.131,10,3,ml,,246,1.521,0.88,us,us2000k67y,2019-06-08T20:51:09.040Z,"168km WSW of Crescent City, California",earthquake,6.4,2,0.044,68,reviewed,us,us
2019-03-27T02:58:06.590Z,40.3796667,-124.6008333,24.05,2.58,md,15,288,0.2174,0.1,nc,nc73156935,2019-03-28T02:46:03.975Z,"27km WNW of Petrolia, CA",earthquake,0.65,0.7,0.281,25,reviewed,nc,nc
2019-03-26T12:51:46.710Z,40.467,-124.7468333,25.67,2.68,md,25,266,0.3124,0.17,nc,nc73156540,2019-03-27T04:35:03.294Z,"42km WNW of Petrolia, CA",earthquake,0.8,3.73,0.163,38,reviewed,nc,nc
2019-03-24T11:32:02.010Z,40.419,-125.1371667,6.86,4.35,mw,77,248,0.6129,0.21,nc,nc73155640,2019-06-06T18:54:23.040Z,"73km W of Petrolia, CA",earthquake,0.63,0.61,,8,reviewed,nc,nc
2019-03-23T18:20:07.890Z,40.3411667,-124.4301667,18.02,3.04,ml,26,250,0.08519,0.13,nc,nc73155340,2019-06-06T18:54:20.040Z,"12km W of Petrolia, CA",earthquake,0.65,0.29,0.179,18,reviewed,nc,nc
2019-03-22T17:55:27.930Z,40.3986667,-124.3551667,29.83,2.69,md,19,194,0.07799,0.13,nc,nc73155005,2019-03-23T02:29:03.605Z,"10km NW of Petrolia, CA",earthquake,0.59,0.65,0.154,36,reviewed,nc,nc
2019-03-19T16:27:27.430Z,40.3786667,-124.808,13.31,2.82,md,55,250,0.367,0.12,nc,nc73154246,2019-03-20T04:26:02.163Z,"45km W of Petrolia, CA",earthquake,0.64,0.64,0.162,54,reviewed,nc,nc
2019-03-09T20:09:57.496Z,40.5181,-126.4811,10,3.1,ml,,228,1.635,0.95,us,us1000jd0s,2019-05-24T21:21:23.040Z,"187km W of Ferndale, California",earthquake,5.4,2,0.045,64,reviewed,us,us
2019-03-08T16:21:55.710Z,40.4486667,-125.7563333,8.74,2.87,ml,23,285,1.083,0.22,nc,nc73149496,2019-03-09T03:47:02.333Z,"125km W of Petrolia, CA",earthquake,6.34,6.65,0.131,8,reviewed,nc,nc
2019-03-05T09:25:53.710Z,40.4193333,-125.6526667,10.24,2.55,md,19,301,1.005,0.27,nc,nc73148206,2019-03-06T01:28:06.661Z,"116km W of Petrolia, CA",earthquake,13.22,14.15,0.148,17,reviewed,nc,nc
2019-03-03T15:44:17.370Z,40.4106667,-125.2955,23.4,2.82,md,32,275,0.734,0.27,nc,nc73147626,2019-03-06T17:44:53.592Z,"86km W of Petrolia, CA",earthquake,3.61,17.18,0.162,25,reviewed,nc,nc
2019-03-02T10:09:29.390Z,40.4576667,-124.766,24.65,2.84,md,45,267,0.3274,0.13,nc,nc73147176,2019-05-14T18:36:11.040Z,"43km WNW of Petrolia, CA",earthquake,0.86,3.9,0.142,43,reviewed,nc,nc
2019-03-02T09:50:39.840Z,40.2933333,-124.515,19.89,2.7,md,16,265,0.1767,0.11,nc,nc73147171,2019-03-06T04:11:04.073Z,"20km W of Petrolia, CA",earthquake,0.71,0.37,0.146,29,reviewed,nc,nc
2019-03-02T05:55:56.600Z,40.2985,-124.5286667,19.5,3.79,mw,29,249,0.1862,0.13,nc,nc73147131,2019-05-14T18:36:11.040Z,"21km W of Petrolia, CA",earthquake,0.69,0.25,,4,reviewed,nc,nc
2019-02-28T11:45:16.640Z,40.3748333,-124.961,23.53,2.87,md,22,280,0.4865,0.17,nc,nc73146476,2019-02-28T23:32:03.480Z,"58km W of Petrolia, CA",earthquake,2.79,13.85,0.083,22,reviewed,nc,nc
2019-02-24T21:05:12.470Z,40.3881667,-125.0716667,11.08,4.08,mw,83,238,0.5672,0.2,nc,nc73145321,2019-05-11T17:40:50.040Z,"67km W of Petrolia, CA",earthquake,0.81,1.93,,4,reviewed,nc,nc
2019-02-24T20:54:46.390Z,40.3778333,-125.0473333,16.21,2.99,ml,60,247,0.5506,0.2,nc,nc73145311,2019-05-11T17:40:50.040Z,"65km W of Petrolia, CA",earthquake,2.1,3.57,0.244,13,reviewed,nc,nc
2019-02-21T23:36:31.530Z,40.3298333,-124.4575,6.21,2.67,md,23,248,0.1299,0.11,nc,nc73144391,2019-02-22T04:52:03.752Z,"15km W of Petrolia, CA",earthquake,0.38,0.54,0.09,21,reviewed,nc,nc
2019-02-17T14:32:44.250Z,40.4815,-124.7653333,23.59,2.77,md,34,259,0.3264,0.21,nc,nc73143186,2019-02-20T04:24:04.645Z,"44km WSW of Ferndale, CA",earthquake,0.87,2.67,0.203,29,reviewed,nc,nc
2019-02-13T22:13:14.750Z,40.3433,-126.574,10,3.4,ml,,254,1.712,0.66,us,us2000jhla,2019-05-01T22:00:40.040Z,"197km W of Ferndale, California",earthquake,8.4,2,0.047,60,reviewed,us,us
2019-02-10T03:02:21.750Z,40.3013333,-124.4425,9.12,2.54,md,18,252,0.1207,0.11,nc,nc73140470,2019-02-12T06:11:04.422Z,"14km W of Petrolia, CA",earthquake,0.36,0.37,0.146,19,reviewed,nc,nc
2019-02-08T12:32:56.780Z,40.3305,-124.4868333,4.13,2.66,md,13,282,0.1523,0.07,nc,nc73139515,2019-02-15T02:17:03.365Z,"17km W of Petrolia, CA",earthquake,0.65,0.69,0.139,33,reviewed,nc,nc
2019-02-06T20:55:52.790Z,40.2975,-124.511,7.84,2.51,md,18,240,0.1729,0.11,nc,nc73138650,2019-02-12T05:25:04.149Z,"19km W of Petrolia, CA",earthquake,0.54,0.66,0.098,18,reviewed,nc,nc
2019-02-04T18:19:20.900Z,40.7311667,-124.089,7.9,3.05,ml,24,77,0.06661,0.12,nc,nc73139526,2019-04-18T19:09:38.040Z,"5km E of Pine Hills, CA",earthquake,0.32,0.42,0.158,15,reviewed,nc,nc
2019-02-04T12:52:36.210Z,40.3006667,-124.487,8.2,2.51,md,18,258,0.1543,0.13,nc,nc73139456,2019-02-06T18:48:41.635Z,"17km W of Petrolia, CA",earthquake,0.4,0.66,0.244,15,reviewed,nc,nc
2019-02-04T04:06:23.160Z,40.3076667,-124.4998333,7.66,2.53,md,22,258,0.1631,0.16,nc,nc73139411,2019-02-06T01:56:04.120Z,"18km W of Petrolia, CA",earthquake,0.54,0.62,0.15,23,reviewed,nc,nc
2019-02-04T00:05:06.510Z,40.3031667,-124.4968333,7.64,3.46,mw,27,250,0.1614,0.16,nc,nc73139371,2019-04-18T19:09:36.040Z,"18km W of Petrolia, CA",earthquake,0.37,0.55,,5,reviewed,nc,nc
2019-02-03T23:43:21.810Z,40.307,-124.4965,7.66,4.19,mw,30,250,0.1607,0.2,nc,nc73139366,2019-04-18T19:09:36.040Z,"18km W of Petrolia, CA",earthquake,0.58,0.67,,3,reviewed,nc,nc
2019-02-03T23:13:21.670Z,40.3031667,-124.4956667,7.36,3.11,ml,26,250,0.1605,0.16,nc,nc73139351,2019-04-18T19:09:36.040Z,"18km W of Petrolia, CA",earthquake,0.4,0.49,0.212,17,reviewed,nc,nc
2019-02-03T22:18:12.650Z,40.2893333,-124.4741667,7.33,4.48,mw,26,250,0.147,0.17,nc,nc73139336,2019-04-18T19:09:36.040Z,"16km WSW of Petrolia, CA",earthquake,0.56,0.54,,4,reviewed,nc,nc
2019-02-03T21:39:56.480Z,40.3035,-124.4771667,7.59,2.5,md,21,250,0.1465,0.08,nc,nc73139331,2019-02-06T05:12:03.395Z,"16km W of Petrolia, CA",earthquake,0.55,0.31,0.135,21,reviewed,nc,nc
2019-02-03T07:37:39.620Z,40.3091667,-124.4838333,7.13,2.83,ml,26,251,0.1508,0.14,nc,nc73139226,2019-04-18T19:09:35.040Z,"17km W of Petrolia, CA",earthquake,0.37,0.44,0.325,10,reviewed,nc,nc
2019-02-03T01:38:24.340Z,40.2955,-124.462,6.62,3.64,mw,29,250,0.1365,0.18,nc,nc73139181,2019-04-18T19:09:34.040Z,"15km WSW of Petrolia, CA",earthquake,0.45,0.6,,2,reviewed,nc,nc
2019-02-03T00:36:50.860Z,40.3076667,-124.4745,7,3.13,ml,26,250,0.1439,0.11,nc,nc73139166,2019-04-18T19:09:34.040Z,"16km W of Petrolia, CA",earthquake,0.33,0.44,0.197,17,reviewed,nc,nc
2019-02-02T16:30:07.420Z,40.3125,-124.4753333,6.64,2.53,md,19,254,0.144,0.13,nc,nc73139131,2019-02-06T02:11:08.207Z,"16km W of Petrolia, CA",earthquake,0.64,0.54,0.243,17,reviewed,nc,nc
2019-02-02T16:00:20.850Z,40.2981667,-124.474,7.65,2.94,ml,24,250,0.145,0.24,nc,nc73139126,2019-04-18T19:09:33.040Z,"16km W of Petrolia, CA",earthquake,0.59,0.78,0.138,11,reviewed,nc,nc
2019-02-02T11:18:26.010Z,40.305,-124.469,7.38,3.05,ml,24,250,0.1401,0.15,nc,nc73139116,2019-04-18T19:09:32.040Z,"16km W of Petrolia, CA",earthquake,0.47,0.56,0.176,12,reviewed,nc,nc
2019-02-02T10:52:21.990Z,40.3006667,-124.4946667,6.44,4.3,mw,30,250,0.1601,0.15,nc,nc73139111,2019-04-18T19:09:31.040Z,"18km W of Petrolia, CA",earthquake,0.31,0.43,,4,reviewed,nc,nc
2019-02-02T10:33:21.950Z,40.2823,-124.7496,10,2.7,ml,,244,0.499,0.64,us,us2000jccg,2019-04-18T19:09:31.040Z,"52km SW of Ferndale, California",earthquake,1.7,2,0.064,32,reviewed,us,us
2019-02-02T03:09:20.910Z,40.3051667,-124.4748333,7.27,2.62,md,15,265,0.1445,0.16,nc,nc73139066,2019-02-06T02:26:04.312Z,"16km W of Petrolia, CA",earthquake,0.57,0.87,0.184,12,reviewed,nc,nc
2019-02-02T00:30:37.720Z,40.3133333,-124.4568333,6.21,2.86,md,17,255,0.1298,0.09,nc,nc73139041,2019-02-06T18:27:26.913Z,"15km W of Petrolia, CA",earthquake,0.4,0.46,0.35,12,reviewed,nc,nc
2019-01-31T02:18:32.630Z,40.5161667,-124.0056667,22.33,2.6,md,24,44,0.07376,0.1,nc,nc73138331,2019-02-06T02:56:03.483Z,"8km ESE of Hydesville, CA",earthquake,0.29,0.35,0.164,40,reviewed,nc,nc
2019-01-30T00:34:53.090Z,40.429,-125.5036667,21.85,3.37,ml,58,264,0.8911,0.25,nc,nc73137916,2019-04-18T19:09:21.040Z,"104km W of Petrolia, CA",earthquake,2.89,7.54,0.29,23,reviewed,nc,nc
2019-01-28T12:48:46.990Z,40.4193333,-124.7005,24.23,2.7,md,37,252,0.2827,0.12,nc,nc73137301,2019-02-05T05:52:04.875Z,"37km WNW of Petrolia, CA",earthquake,0.56,1.29,0.141,43,reviewed,nc,nc
2019-01-26T20:31:26.320Z,40.348,-124.141,31.2,2.81,md,26,53,0.07083,0.13,nc,nc73136841,2019-02-06T01:26:03.938Z,"12km ENE of Petrolia, CA",earthquake,0.41,0.67,0.142,53,reviewed,nc,nc
2019-01-25T01:40:58.950Z,40.6224,-127.3185,10,3,ml,,267,2.276,1.1,us,us2000j8m6,2019-04-12T17:14:48.040Z,"258km W of Ferndale, California",earthquake,4.8,2,0.052,48,reviewed,us,us
2019-01-21T15:42:28.670Z,40.2373333,-124.168,11.5,2.51,md,18,144,0.01337,0.13,nc,nc73134881,2019-02-02T07:55:04.145Z,"14km SE of Petrolia, CA",earthquake,0.47,0.32,0.212,19,reviewed,nc,nc
2019-01-21T00:17:13.930Z,40.3555,-124.7736667,21.02,3.05,ml,47,256,0.354,0.14,nc,nc73134576,2019-03-15T23:05:25.599Z,"42km W of Petrolia, CA",earthquake,0.89,0.52,0.165,14,reviewed,nc,nc
2019-01-15T20:21:36.640Z,40.322,-124.4338333,1.85,3.81,ml,24,252,0.1118,0.15,nc,nc73133251,2019-04-11T01:50:12.756Z,"13km W of Petrolia, CA",earthquake,0.37,0.67,0.275,10,reviewed,nc,nc
2019-01-15T20:20:20.120Z,40.3216667,-124.4723333,7.09,4.08,mw,27,240,0.1412,0.14,nc,nc73133256,2019-04-11T01:51:01.743Z,"16km W of Petrolia, CA",earthquake,0.39,0.49,,3,reviewed,nc,nc
2019-01-15T16:57:31.400Z,40.275,-124.4881667,18.21,2.64,md,23,252,0.1612,0.12,nc,nc73133211,2019-03-15T23:10:26.297Z,"18km WSW of Petrolia, CA",earthquake,0.64,0.32,0.191,31,reviewed,nc,nc
2019-01-13T09:35:49.870Z,40.3836667,-125.0093333,16.09,4.25,mw,85,234,0.521,0.28,nc,nc73132506,2019-04-02T20:52:38.040Z,"62km W of Petrolia, CA",earthquake,0.97,3.05,,4,reviewed,nc,nc
2019-01-10T00:05:58.550Z,40.2826667,-124.504,19.25,2.95,ml,24,251,0.1707,0.13,nc,nc73131416,2019-04-03T12:39:42.007Z,"19km WSW of Petrolia, CA",earthquake,0.55,0.34,0.282,13,reviewed,nc,nc
2019-01-09T10:34:47.580Z,41.911,-126.1637,10,3.2,ml,,254,1.474,0.89,us,us2000j1uh,2019-04-02T20:51:39.040Z,"154km WSW of Gold Beach, Oregon",earthquake,5,2,0.049,54,reviewed,us,us
2019-01-07T14:06:35.320Z,40.3528333,-124.7018333,23.68,2.62,md,26,263,0.304,0.13,nc,nc73130786,2019-04-04T01:10:15.869Z,"36km W of Petrolia, CA",earthquake,0.98,1.87,0.149,24,reviewed,nc,nc
2019-01-04T22:58:43.690Z,41.8581,-126.0612,10,4.1,mb,,192,1.412,0.72,us,us2000j0ej,2019-03-08T17:50:15.040Z,"148km W of Brookings, Oregon",earthquake,7.7,2,0.062,72,reviewed,us,us
2018-12-28T02:44:35.590Z,40.4021667,-124.7486667,21.24,2.61,ml,35,259,0.3223,0.14,nc,nc73127406,2019-03-14T23:52:56.176Z,"40km WNW of Petrolia, CA",earthquake,0.83,0.64,0.134,8,reviewed,nc,nc
2018-12-22T04:34:42.680Z,40.5343333,-124.5985,26.45,2.62,md,29,245,0.2075,0.09,nc,nc73125206,2019-02-16T01:02:05.651Z,"29km W of Ferndale, CA",earthquake,0.53,0.82,0.181,34,reviewed,nc,nc
2018-12-21T14:25:58.870Z,40.5841,-127.2075,10,2.7,ml,,255,2.19,1.07,us,us2000iw6b,2019-02-23T20:22:20.040Z,"249km W of Ferndale, California",earthquake,4.5,2,0.058,39,reviewed,us,us
2018-12-19T20:04:39.850Z,40.5419,-127.2212,10,3.2,ml,,285,2.199,0.63,us,us2000iv8r,2019-02-23T20:20:54.040Z,"250km W of Ferndale, California",earthquake,5.1,2,0.066,30,reviewed,us,us
2018-12-18T04:21:40.230Z,40.9426667,-124.6536667,15.59,2.93,ml,39,218,0.4072,0.19,nc,nc73122640,2019-02-23T20:21:15.040Z,"44km WNW of Bayview, CA",earthquake,0.79,1.05,0.121,13,reviewed,nc,nc
2018-12-16T03:10:35.420Z,40.4853,-127.1473,14.75,3.1,ml,,298,2.192,0.71,us,us2000iuy5,2019-02-16T22:29:10.040Z,"244km W of Ferndale, California",earthquake,6.7,9.1,0.087,8,reviewed,nc,nc
2018-12-14T14:43:30.750Z,40.2961667,-124.2595,9.98,2.5,md,10,144,0.03598,0.05,nc,nc73121410,2018-12-18T12:25:02.541Z,"4km SE of Petrolia, CA",earthquake,0.51,0.43,0.178,8,reviewed,nc,nc
2018-12-14T11:50:51.720Z,40.3436667,-124.2296667,28.49,2.67,md,19,84,0.04812,0.11,nc,nc73121390,2018-12-18T07:02:02.584Z,"5km ENE of Petrolia, CA",earthquake,0.66,0.93,0.127,33,reviewed,nc,nc
2018-12-13T11:32:47.200Z,40.4273333,-124.3801667,28.67,2.94,md,18,228,0.05816,0.11,nc,nc73120975,2018-12-18T01:03:04.169Z,"14km NW of Petrolia, CA",earthquake,1.07,0.85,0.138,60,reviewed,nc,nc
2018-12-11T13:34:03.540Z,42.2724,-126.9069,10,3.1,ml,,273,1.991,0.29,us,us2000iuq2,2019-02-16T22:29:04.040Z,"204km WSW of Port Orford, Oregon",earthquake,11.3,2,0.052,48,reviewed,us,us
2018-12-11T06:33:56.860Z,42.3517,-126.5191,10,3,ml,,295,1.707,0.6,us,us2000isfp,2019-02-16T22:29:04.040Z,"171km WSW of Port Orford, Oregon",earthquake,10.2,2,0.062,34,reviewed,us,us
2018-12-11T06:10:20.870Z,40.2893333,-124.5143333,19.86,2.98,ml,27,244,0.1769,0.12,nc,nc73121386,2019-02-16T22:29:04.040Z,"20km WSW of Petrolia, CA",earthquake,0.84,0.32,0.299,18,reviewed,nc,nc
2018-12-02T20:54:10.260Z,40.4326667,-125.8796667,16.2,2.88,md,20,290,1.178,0.27,nc,nc73118336,2018-12-04T03:35:02.712Z,"136km W of Petrolia, CA",earthquake,6.71,9.53,0.107,26,reviewed,nc,nc
2018-11-27T22:43:40.380Z,40.3128333,-124.6418333,22.82,2.72,md,28,246,0.271,0.16,nc,nc73116511,2018-11-28T23:27:03.577Z,"30km W of Petrolia, CA",earthquake,0.61,0.76,0.18,25,reviewed,nc,nc
2018-11-22T05:02:49.590Z,40.4076667,-125.4068333,19.58,3.13,ml,62,250,0.8189,0.27,nc,nc73113891,2019-02-02T20:02:28.040Z,"96km W of Petrolia, CA",earthquake,2.16,4.9,0.249,17,reviewed,nc,nc
2018-11-18T20:59:57.320Z,40.3153333,-124.6623333,14.86,2.64,md,33,249,0.2866,0.27,nc,nc73112531,2018-11-21T04:56:03.324Z,"32km W of Petrolia, CA",earthquake,1.14,0.94,0.181,34,reviewed,nc,nc
2018-11-18T12:03:52.610Z,40.3841667,-124.636,24,2.51,md,28,249,0.2455,0.13,nc,nc71109879,2018-11-28T01:58:03.225Z,"30km WNW of Petrolia, CA",earthquake,0.62,1.13,0.186,24,reviewed,nc,nc
2018-11-18T11:28:21.840Z,40.414,-125.5541667,20.84,3.11,ml,55,255,0.9306,0.26,nc,nc73112376,2019-01-30T18:36:26.040Z,"108km W of Petrolia, CA",earthquake,2.71,6.18,0.246,13,reviewed,nc,nc
2018-11-16T12:44:15.750Z,42.4625,-126.3095,10,3.9,mb,,177,1.564,1.31,us,us1000hspv,2019-01-30T18:36:25.040Z,"151km WSW of Port Orford, Oregon",earthquake,8,2,0.21,10,reviewed,us,us
2018-11-16T10:44:58.850Z,42.3344,-126.8885,10,4.3,mb,,185,1.979,1.32,us,us1000hsnv,2019-01-30T18:36:25.040Z,"201km WSW of Port Orford, Oregon",earthquake,5.9,2,0.081,66,reviewed,us,us
2018-11-16T06:41:39.960Z,42.3724,-126.4818,10,3.8,mb,,212,1.681,0.82,us,us1000hske,2019-01-30T18:36:25.040Z,"168km WSW of Port Orford, Oregon",earthquake,7.8,2,0.192,7,reviewed,us,us
2018-11-16T05:21:57.810Z,42.3753,-126.6854,10,4.5,mb,,184,1.831,1.2,us,us1000hsji,2019-01-30T18:36:24.040Z,"184km WSW of Port Orford, Oregon",earthquake,6.8,1.9,0.089,37,reviewed,us,us
2018-11-16T05:19:19.360Z,42.263,-126.8955,10,4.1,mb,,200,1.983,0.72,us,us1000hsjg,2019-01-30T18:36:24.040Z,"204km W of Gold Beach, Oregon",earthquake,8.5,2,0.12,19,reviewed,us,us
2018-11-16T05:10:00.130Z,42.2852,-126.6826,10,3.9,mb,,214,1.825,0.94,us,us1000hsj9,2019-01-30T18:36:24.040Z,"186km W of Gold Beach, Oregon",earthquake,8.6,2,0.171,9,reviewed,us,us
2018-11-09T06:42:46.880Z,42.055,-126.0683,10,2.8,ml,,228,1.379,1,us,us1000hpky,2019-01-21T16:42:54.040Z,"141km WSW of Gold Beach, Oregon",earthquake,6.4,2,0.042,74,reviewed,us,us
2018-11-08T20:21:19.000Z,40.3676667,-124.728,23.86,2.64,md,29,236,0.317,0.25,nc,nc73108471,2018-11-09T03:07:02.654Z,"38km W of Petrolia, CA",earthquake,1.49,3.97,0.139,22,reviewed,nc,nc
2018-11-03T14:50:15.020Z,40.297,-124.4356667,7.35,2.64,md,21,255,0.1166,0.17,nc,nc73106061,2018-11-07T23:26:02.335Z,"13km WSW of Petrolia, CA",earthquake,1.33,0.66,0.264,35,reviewed,nc,nc
2018-10-31T05:17:22.920Z,42.3895,-126.8077,10,2.9,ml,,303,1.923,0.85,us,us2000i4f4,2019-01-21T14:29:40.040Z,"193km W of Port Orford, Oregon",earthquake,5.1,2,0.057,40,reviewed,us,us
2018-10-28T17:18:51.530Z,40.5487,-127.1259,10,3.2,ml,,284,2.295,0.79,us,us2000i5zi,2019-01-10T17:18:44.040Z,"242km W of Ferndale, California",earthquake,10.2,2,0.053,46,reviewed,us,us
2018-10-27T02:02:29.970Z,40.4386,-127.2484,10,3.1,ml,,271,2.387,0.95,us,us1000hhuw,2019-01-10T17:18:39.040Z,"253km W of Ferndale, California",earthquake,11.7,2,0.051,50,reviewed,us,us
2018-10-26T11:45:57.870Z,40.4373333,-125.234,23.04,2.94,md,23,282,0.6851,0.28,nc,nc73102446,2018-10-27T03:47:02.261Z,"81km W of Petrolia, CA",earthquake,1.92,31.61,0.115,50,reviewed,nc,nc
2018-10-25T19:14:29.380Z,41.2891667,-125.8791667,16.92,3.2,ml,40,277,1.406,0.17,nc,nc73102201,2019-01-10T17:18:37.040Z,"148km W of Trinidad, CA",earthquake,2.25,4.19,0.243,13,reviewed,nc,nc
2018-10-23T00:59:11.670Z,40.4081,-126.902,9.15,3,ml,,246,1.958,0.7,us,us1000hfwf,2019-01-10T17:18:34.040Z,"224km W of Ferndale, California",earthquake,8,12.9,0.042,75,reviewed,us,us
2018-10-22T11:16:55.260Z,40.6875,-124.09,23.92,2.64,md,24,109,0.1041,0.18,nc,nc73100396,2018-10-24T17:53:42.760Z,"7km SE of Pine Hills, CA",earthquake,0.41,0.62,0.162,47,reviewed,nc,nc
2018-10-20T06:27:45.240Z,40.4075,-124.6388333,20.76,2.59,md,37,243,0.2398,0.21,nc,nc73099441,2018-10-23T07:46:07.644Z,"31km WNW of Petrolia, CA",earthquake,2.04,0.45,0.184,38,reviewed,nc,nc
2018-10-18T02:11:00.540Z,40.3725,-124.6028333,23.71,2.56,md,30,241,0.2272,0.17,nc,nc73098401,2018-10-19T01:57:04.730Z,"27km W of Petrolia, CA",earthquake,0.6,0.73,0.218,30,reviewed,nc,nc
2018-10-17T21:59:50.430Z,40.5228333,-124.8446667,21.48,2.83,md,63,255,0.3896,0.21,nc,nc73098356,2018-10-18T04:51:03.914Z,"49km W of Ferndale, CA",earthquake,0.79,1.62,0.149,54,reviewed,nc,nc
2018-10-17T14:39:33.630Z,40.5103333,-124.218,20.83,2.73,md,23,83,0.0744,0.15,nc,nc73098276,2018-10-18T05:35:03.180Z,"8km SSE of Ferndale, CA",earthquake,0.48,0.32,0.151,32,reviewed,nc,nc
